exchange,symbol
LSE,MFAI
LSE,MFX
LSE,MGAM
LSE,MGNS
LSE,MHA
LSE,MIDW
LSE,MII
LSE,MILA
LSE,MIND
LSE,MIRI
LSE,MKS
LSE,MLVN
LSE,MNDI
LSE,MNG
LSE,MOH
LSE,MONY
LSE,MOON
LSE,MOS
LSE,MOTR
AQUIS,MOY
LSE,MPAC
LSE,MPAL
LSE,MPE
LSE,MPL
LSE,MRK
LSE,MRO
LSE,MSI
LSE,MSLH
LSE,MTC
LSE,MTEC
LSE,MTL
LSE,MTLN
LSE,MTO
LSE,MTRO
LSE,MTVW
LSE,MUL
LSE,MWE
LSE,MYX
LSE,N4P
LSE,N91
LSE,NAH
LSE,NANO
LSE,NAR
LSE,NARF
LSE,NBB
LSE,NBS
LSE,NCC
LSE,NEO
LSE,NET
LSE,NEWS
LSE,NEXS
LSE,NFG
LSE,NFX
LSE,NG.
LSE,NICL
LSE,NIOX
LSE,NOG
AQUIS,NRGB
LSE,NTBR
LSE,NTVO
LSE,NWF
LSE,NWG
LSE,NWT
LSE,NXQ
LSE,NXR
LSE,NXT
AQUIS,NYCE
LSE,OBD
AQUIS,OBE
LSE,OBI
LSE,OCDO
LSE,OHGR
LSE,OMG
LSE,OMIP
LSE,ONDO
LSE,ONT
LSE,OPT
LSE,OPTI
LSE,ORCA
LSE,ORCH
LSE,ORCP
AQUIS,ORM
LSE,ORNT
LSE,ORR
LSE,OSB
LSE,OTB
LSE,OXB
LSE,OXIG
LSE,PAF
LSE,PAG
LSE,PAGE
LSE,PALM
LSE,PANR
LSE,PAT
LSE,PAY
LSE,PBEE
AQUIS,PBX
LSE,PCH
LSE,PCIP
LSE,PDL
LSE,PEB
LSE,PEBB
LSE,PEEL
LSE,PEG
LSE,PEN
LSE,PET
LSE,PETS
LSE,PFD
LSE,PGH
LSE,PHAR
LSE,PHE
LSE,PHNX
LSE,PHSC
LSE,PINE
LSE,PIP
LSE,PLAZ
LSE,PLUS
LSE,PMG
LSE,PMI
LSE,PMP
AQUIS,PNIX
LSE,PNN
LSE,PNS
LSE,POLB
LSE,POLN
LSE,POLR
LSE,POS
LSE,POW
LSE,PPH
LSE,PPHC
LSE,PR1
LSE,PRD
LSE,PRE
LSE,PREM
LSE,PRIM
LSE,PRM
LSE,PRN
LSE,PRO
LSE,PROC
LSE,PRTC
LSE,PRU
LSE,PRV
LSE,PSDL
LSE,PSN
LSE,PSON
LSE,PTEC
LSE,PULS
LSE,PWR
LSE,PXC
LSE,PXEN
LSE,PXS
LSE,PYC
LSE,PZC
LSE,QBT
LSE,QED
LSE,QHE
LSE,QLT
LSE,QQ.
LSE,QTX
LSE,QUBE
LSE,RAT
LSE,RBD
LSE,RBN
LSE,RBW
LSE,RCFX
LSE,RCGH
LSE,RCH
LSE,RCN
LSE,RDT
LSE,RE.
LSE,REAT
LSE,REC
LSE,REDC
LSE,REE
LSE,REL
LSE,RENX
LSE,REVB
LSE,RFG
LSE,RFX
LSE,RGG
LSE,RHIM
LSE,RHR
LSE,RIO
LSE,RKH
LSE,RKT
LSE,RM.
LSE,RMR
LSE,RMV
LSE,RNEP
LSE,RNK
LSE,RNWH
LSE,ROAD
LSE,ROCK
LSE,ROQ
LSE,ROR
LSE,ROSE
LSE,RPI
LSE,RR.
LSE,RRR
LSE,RS1
LSE,RST
LSE,RSW
LSE,RTC
LSE,RTO
LSE,RUA
LSE,RVRB
LSE,RWA
LSE,RWS
LSE,SAA
LSE,SAAS
LSE,SAG
LSE,SAGA
LSE,SAL
LSE,SALT
LSE,SAR
LSE,SATS
LSE,SAV
LSE,SAVE
LSE,SBAR
LSE,SBDS
LSE,SBRE
LSE,SBRY
LSE,SBTX
LSE,SCE
LSE,SCGL
LSE,SCLP
LSE,SCT
LSE,SDG
LSE,SDI
LSE,SDR
LSE,SDY
LSE,SEA
LSE,SEE
LSE,SEEN
LSE,SELK
LSE,SEPL
LSE,SFOR
LSE,SFR
LSE,SFT
LSE,SGE
LSE,SHAW
LSE,SHEL
AQUIS,SHEP
LSE,SHI
LSE,SHOE
